Time (s),Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (uT),Magnetometer Y (uT),Magnetometer Z (uT)
126.5375218,0.01831611,-0.0981595,-0.003845611,0.000992268,-0.01808309,0.9912558,15.66684,1.909701,-40.61942
126.5476007,0.1413722,0.08115504,0.05724623,-0.001896884,-0.017591,0.9932075,15.66684,1.909701,-40.61942
126.5576801,-0.04340471,0.02139773,-0.1258567,-0.000911627,-0.02675906,0.9921778,15.66684,1.909701,-40.61942
126.5677595,0.0798063,0.2604614,-0.06482245,0.002451254,-0.02338978,0.9907359,15.66684,1.909701,-40.61942
126.5778384,0.07986076,-0.03834899,-0.1258089,-0.00236968,-0.01854086,0.9956352,15.66684,1.909701,-40.61942
126.5879183,0.07983782,0.2007335,0.05732266,0.003414201,-0.02387731,0.989759,16.0421,0.7919374,-41.05972
126.5979977,0.01833334,-0.03829023,-0.0037597,6.06E-05,-0.02431709,0.9970581,16.0421,0.7919374,-41.05972
126.6080766,-0.04326791,0.1409679,-0.1257949,-0.002854563,-0.01806197,0.9951518,16.0421,0.7919374,-41.05972
126.618156,-0.04311685,-0.03826905,0.1793574,-0.000432164,-0.02240044,0.9951236,16.0421,0.7919374,-41.05972
126.6282353,0.01845752,-0.038221,-0.00384147,-0.003328603,-0.02289385,0.993663,16.0421,0.7919374,-41.05972
126.6383142,0.2031884,-0.1578403,-0.06486619,-0.000917203,-0.0224068,0.9941508,14.9253,1.179912,-41.06366
126.6483936,0.01835319,-0.03825622,0.1181697,-0.002854723,-0.02291148,0.9907429,14.9253,1.179912,-41.06366
126.658473,0.07985035,-0.1578192,-0.06495228,-0.001886814,-0.02096376,0.9936736,14.9253,1.179912,-41.06366
126.6685519,0.07980806,0.08130075,-0.06498567,0.00391629,-0.02286446,0.9975506,14.9253,1.179912,-41.06366
126.6786313,0.07976583,-0.0382997,-0.003855372,-0.004276828,-0.02431433,0.9980347,14.9253,1.179912,-41.06366
126.6887107,-0.04337482,-0.2175555,0.05714064,-0.005239774,-0.0238268,0.9990117,15.30037,1.174198,-40.62421
126.6987896,-0.1049566,0.0813136,0.0571647,-0.003342859,-0.01953008,0.9917369,15.30037,1.174198,-40.62421
126.7088695,-0.04343991,-0.2770397,-0.06496612,0.001478235,-0.01952948,0.9912466,15.30037,1.174198,-40.62421
126.7189488,-0.04352072,-0.1575311,-0.1260291,-0.002853483,-0.02339373,0.99074,15.30037,1.174198,-40.62421
126.7290277,0.141114,-0.0976779,-0.004099208,3.38E-05,-0.02098032,0.9907525,15.30037,1.174198,-40.62421
126.736587,-0.1053513,-0.09762341,0.05685748,-0.003827275,-0.01759543,0.9927224,15.66818,1.168356,-41.06004
126.7466664,0.01776346,0.02197881,0.05680521,-0.00479565,-0.02099891,0.9883229,15.66818,1.168356,-41.06004
126.7567458,0.01772181,-0.03776044,0.05682969,-0.001887436,-0.02290476,0.9917154,15.66818,1.168356,-41.06004
126.7668247,0.2024729,0.02194236,-0.06528155,-0.00091627,-0.01949529,0.9970881,15.66818,1.168356,-41.06004
126.7769041,0.01759996,-0.03787191,0.05684032,-0.002371542,-0.01999962,0.9936798,15.66818,1.168356,-41.06004
126.7869835,0.1407537,-0.09753599,-0.004222277,-0.004771009,-0.02240068,0.9956136,15.29426,1.544774,-41.06036
126.7970634,0.01749773,-0.03758923,-0.1872288,0.001978152,-0.02094589,0.9961038,15.29426,1.544774,-41.06036
126.8071423,0.01753374,0.08193757,0.05687521,0.000520868,-0.01902995,0.9941701,15.29426,1.544774,-41.06036
126.8172216,0.07905128,-0.157087,0.05688043,0.001012414,-0.02046436,0.9961075,15.29426,1.544774,-41.06036
126.827301,0.07887465,-0.03750397,0.05686647,-0.001882162,-0.01949901,0.9966024,15.29426,1.544774,-41.06036
126.8373799,-0.1674407,0.261214,-0.06524481,-0.002382701,-0.02002361,0.9897868,14.92645,1.550616,-40.62453
126.8474593,0.07904392,-0.09732769,-0.004171665,0.005355444,-0.02045512,0.9970775,14.92645,1.550616,-40.62453
126.8575382,0.01757913,0.081892,0.05693975,0.000516372,-0.02000945,0.9917311,14.92645,1.550616,-40.62453
126.8676176,0.1406361,0.02202118,0.05684905,0.002938465,-0.02095416,0.9946433,14.92645,1.550616,-40.62453
126.877697,0.3868498,0.2012598,-0.004232729,0.001987294,-0.0228659,0.997552,14.92645,1.550616,-40.62453
126.8877759,0.07874349,0.08165877,-0.06523777,0.001011948,-0.02192011,0.9946389,14.92167,1.179848,-41.5013
126.8978553,0.07866394,-0.2171522,0.1178752,-0.002354185,-0.02238688,0.9975583,14.92167,1.179848,-41.5013
126.9079347,0.07868116,0.02198594,-0.06532303,-0.001414018,-0.02001389,0.9912459,14.92167,1.179848,-41.5013
126.9180145,0.07865971,0.0817075,0.05672221,-0.000445491,-0.02048943,0.9922156,14.92167,1.179848,-41.5013
126.9280934,-0.04457624,0.02193073,-0.004263564,-0.001405493,-0.01951065,0.9946553,14.92167,1.179848,-41.5013
126.9381728,0.01694195,0.02180935,-0.06528772,-0.003305049,-0.02769237,0.9975268,15.29788,1.544838,-40.62272
126.9482522,0.3248119,0.08162499,0.05681498,-0.002859525,-0.02049722,0.9912441,15.29788,1.544838,-40.62272
126.9583311,0.07843905,-0.2172047,0.1178498,4.14E-05,-0.01902432,0.9951438,15.29788,1.544838,-40.62272
126.9684105,-0.04468056,0.0219898,0.1177785,-0.00480836,-0.02151115,0.9834536,15.29788,1.544838,-40.62272
126.9784894,0.07841602,-0.09755495,0.05662017,-0.003808679,-0.02046495,0.9965979,15.29788,1.544838,-40.62272
126.9885688,0.01689401,0.08172131,-0.004442147,-0.007178379,-0.02336398,0.9960962,15.29788,1.544838,-40.62272
126.9986482,-0.04472478,0.02188824,0.05661211,-0.003340686,-0.01710083,0.9946715,15.29788,1.544838,-40.62272
127.0087271,-0.1063242,0.1413591,-0.1265092,-0.00044518,-0.01951892,0.9931947,15.29788,1.544838,-40.62272
127.0188065,-0.1062487,0.02181455,-0.004444644,-0.002848366,-0.02047323,0.9951372,15.29788,1.544838,-40.62272
127.0288858,-0.04463369,0.08164889,-0.004439068,5.30E-05,-0.02627309,0.9926667,15.66932,1.53906,-40.62091
127.0389657,0.2632942,0.2010635,0.1176255,4.20E-05,-0.02144757,0.9931826,15.66932,1.53906,-40.62091
127.0490446,-0.04471492,-0.0977661,-0.0654574,-0.003813023,-0.02532346,0.990729,15.66932,1.53906,-40.62091
127.0566039,0.01690545,0.08144219,-0.06541489,-0.003804347,-0.02869923,0.9907085,15.66932,1.53906,-40.62091
127.0666833,0.2015803,0.1411266,-0.06531356,-0.003805427,-0.02336746,0.9951203,15.66932,1.53906,-40.62091
127.0767622,-0.04471514,0.08125645,0.1177995,0.002949624,-0.02093017,0.9985364,15.29788,1.544838,-40.62272
127.0868416,0.1400951,-0.1576922,-0.004234956,0.001955216,-0.01857061,0.990279,15.29788,1.544838,-40.62272
127.096921,0.0169367,-0.157588,0.05676154,-0.00189999,-0.02293176,0.9873357,15.29788,1.544838,-40.62272
127.1069999,-0.04462415,-0.03806061,0.05667106,-0.003320695,-0.01996734,0.9990336,15.29788,1.544838,-40.62272
127.1170793,0.01704884,0.1411972,-0.06538253,-0.003825107,-0.01953044,0.9917373,15.29788,1.544838,-40.62272
127.1271586,-0.04453145,-0.09786429,-0.1874169,-0.003814414,-0.0209622,0.9941617,15.29426,1.544774,-41.06036
127.1372385,-0.04443684,0.02170068,-0.187354,-0.002370768,-0.02193762,0.9922082,15.29426,1.544774,-41.06036
127.1473174,0.1401796,0.2606326,0.05680767,-0.001414795,-0.02244015,0.9887981,15.29426,1.544774,-41.06036
127.1573968,-0.167849,-0.03825301,0.05675546,0.000522569,-0.02242071,0.9917164,15.29426,1.544774,-41.06036
127.1674762,0.07853942,-0.03822371,-0.06537484,4.61E-05,-0.02192383,0.9941529,15.29426,1.544774,-41.06036
127.1775551,-0.1061779,-0.1576741,0.05674712,-0.006232477,-0.02049374,0.99222,15.66207,1.538932,-41.49619
127.1876345,0.01705395,-0.03812779,-0.1263744,-0.002371542,-0.01999962,0.9936798,15.66207,1.538932,-41.49619
127.1977139,-0.04446835,-0.03817374,-0.0653011,-0.000929601,-0.02194854,0.9902607,15.66207,1.538932,-41.49619
127.2077928,-0.1060294,-0.03814453,-0.06523824,-0.0038062,-0.02142945,0.9965921,15.66207,1.538932,-41.49619
127.2178721,0.1402814,0.02165254,0.05688354,-0.002852551,-0.02048223,0.9936773,15.66207,1.538932,-41.49619
127.2279511,-0.04449418,-0.03808634,0.2400156,0.002435448,-0.02051426,0.9878337,15.6657,1.538996,-41.05855
127.2380304,-0.1060746,0.08147864,-0.004308055,-0.001891154,-0.02145801,0.9917241,15.6657,1.538996,-41.05855
127.2481098,0.2019305,-0.09768362,-0.06542803,-0.000454638,-0.02293367,0.986848,15.6657,1.538996,-41.05855
127.2581897,-0.1060596,-0.03792433,-0.1264329,0.001491407,-0.02192575,0.9936652,15.6657,1.538996,-41.05855
127.2682686,0.07869229,-0.0976259,-0.1264466,-0.00140193,-0.02144265,0.994157,15.6657,1.538996,-41.05855
127.278348,-0.04442769,-0.1573088,0.05670494,-0.002848677,-0.02144373,0.994158,14.92645,1.550616,-40.62453
127.2884274,-0.1060468,-0.2169917,-0.06540615,4.71E-05,-0.02289133,0.9936604,14.92645,1.550616,-40.62453
127.2985063,-0.04445139,0.02210872,-0.004294472,-0.003802175,-0.02626997,0.9936429,14.92645,1.550616,-40.62453
127.3085856,-0.04439555,0.08188646,-0.1263864,-0.000931458,-0.01904303,0.9922247,14.92645,1.550616,-40.62453
127.318665,-0.04432046,-0.09753904,0.1178137,0.001974895,-0.02240764,0.9936618,14.92645,1.550616,-40.62453
127.3287439,-0.04426479,-0.0376673,-0.1263374,-0.000943084,-0.02052278,0.986863,14.92778,0.8092713,-41.06516
127.3388233,-0.04430589,0.14159,0.05683318,-0.003332317,-0.01708283,0.9975913,14.92778,0.8092713,-41.06516
127.3489022,0.01721197,0.02176371,-0.004325239,-0.001893939,-0.01709975,0.9946703,14.92778,0.8092713,-41.06516
127.3589816,0.017171,0.1412723,-0.1263405,0.001954443,-0.01663261,0.9917505,14.92778,0.8092713,-41.06516
127.3665414,0.140408,0.08148383,-0.187366,-0.001907115,-0.01906774,0.9883325,14.92778,0.8092713,-41.06516
127.3766208,0.07871141,-0.2770386,-0.06528245,-0.001896112,-0.019529,0.9917359,14.92893,1.179976,-40.62602
127.3867002,-0.04450525,-0.2171103,-0.1872787,0.002446607,-0.02049027,0.9917267,14.92893,1.179976,-40.62602
127.3967791,0.01709018,-0.09754568,0.1179124,-0.000916736,-0.02095104,0.9956195,14.92893,1.179976,-40.62602
127.4068584,0.01706872,-0.2169403,-0.00417967,-0.000446264,-0.01855142,0.9936871,14.92893,1.179976,-40.62602
127.4169378,0.07864485,-0.157125,0.05675927,-0.001406115,-0.02145165,0.9926971,14.92893,1.179976,-40.62602
127.4270167,0.07860407,0.02220729,0.05674549,2.39E-05,-0.0171223,0.9907759,15.66932,1.53906,-40.62091
127.4370961,-0.04449642,0.1416215,-0.004278635,-0.002850378,-0.01805297,0.9966118,15.66932,1.53906,-40.62091
127.447175,-0.1059994,0.08188206,-0.004254106,-0.000923866,-0.02145129,0.9926968,15.66932,1.53906,-40.62091
127.4572544,0.01721287,-0.2169292,-0.004229595,-0.001399918,-0.02386291,0.9926825,15.66932,1.53906,-40.62091
127.4673343,0.01721058,0.201475,-0.1261875,-0.003329687,-0.02192634,0.9941555,15.66932,1.53906,-40.62091
127.4774137,-0.1058901,0.08198627,-0.06511448,-0.004776122,-0.02095692,0.9951357,15.30399,1.174262,-40.18657
127.4874926,0.07890023,-0.0375025,0.05687302,0.000522107,-0.01951221,0.9941672,15.30399,1.174262,-40.18657
127.4975719,0.07891715,0.2014475,0.1178694,-0.002372781,-0.01951737,0.9936827,15.30399,1.174262,-40.18657
127.5076513,0.01741383,0.02219088,-0.4924971,0.001010709,-0.02143786,0.9946418,15.30399,1.174262,-40.18657
127.5177302,-0.04430232,-0.0972603,0.362113,0.000523813,-0.01853871,0.995633,15.30399,1.174262,-40.18657
127.5278096,0.1404494,-0.09719445,0.05691314,5.26E-05,-0.01900032,0.9990369,14.92893,1.179976,-40.62602
127.537889,-0.04428773,-0.1569342,0.1179862,-0.003326746,-0.02579936,0.9916989,14.92893,1.179976,-40.62602
127.5479679,-0.04417408,-0.09717551,0.05698097,-0.005746354,-0.02145489,0.9927005,14.92893,1.179976,-40.62602
127.5580473,-0.04406057,0.02229481,-0.06509212,-0.004291857,-0.01901256,0.9975803,14.92893,1.179976,-40.62602
127.5681267,0.01751498,0.02241695,-0.004038378,-0.002857201,-0.02194698,0.9907488,15.29426,1.544774,-41.06036
127.5782056,0.1406688,0.02242632,-0.0650245,-0.002846354,-0.02289349,0.9936626,15.29426,1.544774,-41.06036
127.5882854,0.01739364,0.2016082,-0.06498116,-0.001411384,-0.02049315,0.9917296,15.29426,1.544774,-41.06036
127.5983648,-0.1057654,-0.03739783,-0.004004223,-0.003814258,-0.02047695,0.9946513,15.29426,1.544774,-41.06036
127.6084437,0.01733058,-0.03746343,0.2401188,-0.00189441,-0.02291976,0.9892822,15.29426,1.544774,-41.06036
127.6185231,-0.1673679,-0.03749143,0.1180074,-0.001400073,-0.02434816,0.9921929,14.92778,0.8092713,-41.06516
127.6286025,-0.04423323,-0.03748187,-0.187135,0.001010709,-0.02143786,0.9946418,14.92778,0.8092713,-41.06516
127.6386814,-0.1057753,-0.1569332,-0.06503262,5.07E-05,-0.02482334,0.9931622,14.92778,0.8092713,-41.06516
127.6487608,0.0173207,-0.1568299,0.1790905,-0.004305805,-0.01904255,0.992714,14.92778,0.8092713,-41.06516
127.6588402,0.01718289,-0.09688371,0.05705567,-0.006227981,-0.01951424,0.994659,14.92778,0.8092713,-41.06516
127.6689191,-0.04441693,0.1422347,0.118071,-0.005252484,-0.02433904,0.9941424,15.30399,1.174262,-40.18657
127.6789985,-0.1061908,0.1422437,-0.1260611,-0.001384418,-0.02334467,0.998525,15.30399,1.174262,-40.18657
127.6865582,0.07856664,-0.0371003,-0.06502788,-0.000433559,-0.02240344,0.994637,15.30399,1.174262,-40.18657
127.6966376,0.2017985,-0.09682166,0.05711283,-0.001419598,-0.02002589,0.9892994,15.30399,1.174262,-40.18657
127.7067165,0.01694569,0.08249124,-0.003930919,0.00099955,-0.02146185,0.9907488,15.30399,1.174262,-40.18657
127.7167959,-0.04465384,-0.03703569,-0.06491715,-0.002366273,-0.02095812,0.9946473,14.93141,0.8093352,-40.62751
127.7268753,-0.1062533,-0.0967571,0.1182913,0.003904046,-0.02192095,0.99415,14.93141,0.8093352,-40.62751
127.7369542,0.01676589,0.2615969,-0.06483083,4.43E-05,-0.02289733,0.9926872,14.93141,0.8093352,-40.62751
127.7470336,-0.1680092,-0.03725245,0.1792728,-0.004781391,-0.01999842,0.9941683,14.93141,0.8093352,-40.62751
127.757113,0.139977,0.02244972,-0.06501289,4.73E-05,-0.02240608,0.99415,14.93141,0.8093352,-40.62751
127.7671919,0.01678003,0.2614183,0.179091,-0.00189038,-0.02339601,0.9902526,14.92034,1.921193,-41.06068
127.7772717,-0.04487731,-0.03746833,-0.004088318,-0.002377587,-0.02146737,0.9902647,14.92034,1.921193,-41.06068
127.7873507,0.07833554,0.02221533,0.1180142,-0.002372781,-0.01951737,0.9936827,14.92034,1.921193,-41.06068
127.7974305,-0.1063816,0.2013599,0.05698975,-0.004312314,-0.01760179,0.9917494,14.92034,1.921193,-41.06068
127.8075094,-0.106364,0.02210339,0.05693733,0.003423659,-0.02046256,0.9961056,14.92034,1.921193,-41.06068
127.8175888,0.07831099,0.08188114,-0.004106204,-0.002847282,-0.02144073,0.9946447,14.92415,0.8092074,-41.5028
127.8276677,0.01661501,-0.09745049,-0.06511141,-0.001412934,-0.0209814,0.9907535,14.92415,0.8092074,-41.5028
127.8377471,0.139828,-0.09736565,-0.12604,-0.004277912,-0.02334683,0.9985272,14.92415,0.8092074,-41.5028
127.8478265,0.01659254,0.02216121,-0.06492885,0.002441645,-0.02292552,0.987819,14.92415,0.8092074,-41.5028
127.8579054,0.0782273,-0.1570016,-0.06492398,-0.000430307,-0.02530595,0.9931596,14.92415,0.8092074,-41.5028
127.8679848,-0.04498875,0.08207974,0.1182461,-0.001894717,-0.019526,0.9922225,15.2954,1.915479,-40.62123
127.8780642,0.07822424,-0.1569075,0.1792421,-0.003812553,-0.01950345,0.996117,15.2954,1.915479,-40.62123
127.8881431,0.01650907,0.08219247,0.05713043,-0.001396972,-0.02337166,0.9941452,15.2954,1.915479,-40.62123
127.8982224,0.07814394,0.02243385,-0.1260682,5.41E-05,-0.02287633,0.9960936,15.2954,1.915479,-40.62123
127.9083018,-0.1067083,0.141904,0.0571212,-0.003827275,-0.01759543,0.9927224,15.2954,1.915479,-40.62123
127.9183817,0.01644685,0.2014937,0.05710696,-0.001416963,-0.02050514,0.9897831,14.92893,1.179976,-40.62602
127.9284606,0.1396407,0.02223704,-0.003936769,4.11E-05,-0.01999482,0.9941646,14.92893,1.179976,-40.62602
127.93854,0.1395426,0.02230294,-0.003951003,-0.003346887,-0.01905383,0.9907667,14.92893,1.179976,-40.62602
127.9486194,-0.04517399,-0.1569163,-0.003926867,0.000517456,-0.02097696,0.9912385,14.92893,1.179976,-40.62602
127.9586983,-0.04521395,-0.03722083,0.05706926,-0.002850849,-0.02387299,0.9912236,14.92893,1.179976,-40.62602
127.9687777,-0.1068128,0.02253757,0.05707425,-0.005740619,-0.02095764,0.9951365,15.30151,1.544902,-40.18508
127.9788566,-0.1066012,-0.0372399,0.05704089,-0.003334338,-0.02339109,0.9912269,15.30151,1.544902,-40.18508
127.9889359,0.01661176,-0.03726818,-0.004002769,-0.004294336,-0.01804806,0.9975861,15.30151,1.544902,-40.18508
127.9990153,-0.04504536,0.02252781,-0.06493144,-0.001895805,-0.02292276,0.9887956,15.30151,1.544902,-40.18508
128.0065746,0.01659466,0.02254412,-0.06487026,-0.00094463,-0.01664677,0.9898062,15.30151,1.544902,-40.18508
128.0166545,0.0782681,0.08230251,-0.06478877,-0.003331854,-0.01999134,0.9951405,15.29922,0.8034935,-41.06334
128.0267334,-0.1065069,0.2016788,-0.1867664,0.001000016,-0.0200061,0.9922174,15.29922,0.8034935,-41.06334
128.0368128,0.016764,-0.03734612,0.1183857,-0.003810385,-0.02143845,0.9951321,15.29922,0.8034935,-41.06334
128.0468922,0.07824381,0.02244999,-0.00374533,0.000989941,-0.02099759,0.9878318,15.29922,0.8034935,-41.06334
128.0569711,-0.04497226,0.0822648,-0.003702286,-0.001388914,-0.02432417,0.9960859,15.29922,0.8034935,-41.06334
128.0670505,-0.04501249,0.02248734,0.05738937,-0.003337901,-0.02145909,0.9917253,15.6718,1.16842,-40.6224
128.0771294,0.07821987,-0.1568072,-0.1257713,-0.001886347,-0.01950801,0.9951423,15.6718,1.16842,-40.6224
128.0872087,0.01654338,-0.1566853,-0.003688419,-0.000903413,-0.02722632,0.9946081,15.6718,1.16842,-40.6224
128.0972881,-0.0450943,-0.03712151,-0.1257237,0.001978925,-0.02288389,0.9946322,15.6718,1.16842,-40.6224
128.107367,0.07806079,-0.09680531,-0.06465124,-0.002388431,-0.0161566,0.9912701,15.6718,1.16842,-40.6224
128.1174464,0.01650054,0.08256382,0.0574123,-0.002851312,-0.02096448,0.9936743,15.67314,0.4270744,-41.06302
128.1275258,-0.1066573,-0.09682493,-0.06469969,-0.000453705,-0.02002217,0.9897853,15.67314,0.4270744,-41.06302
128.1376057,-0.04500309,-0.09677836,0.1184893,-0.002856118,-0.02291448,0.9902562,15.67314,0.4270744,-41.06302
128.1476846,0.1396721,0.02271023,0.05736842,-0.003338829,-0.02000633,0.9927074,15.67314,0.4270744,-41.06302
128.157764,0.07801516,0.02285062,0.05741138,0.000516061,-0.02097996,0.990752,15.6718,1.16842,-40.6224
128.1678433,0.0164163,-0.03698356,-0.2477125,-0.001403636,-0.02241616,0.9926913,15.6718,1.16842,-40.6224
128.1779222,0.01651172,0.0228496,-0.003551607,0.001970404,-0.01902288,0.9951423,15.6718,1.16842,-40.6224
128.1880016,0.1395701,-0.09658366,-0.003623808,-0.005726519,-0.02480666,0.9965731,15.6718,1.16842,-40.6224
128.1980805,-0.04510789,0.08263509,-0.003695912,-0.000905888,-0.02189755,0.9985335,15.6718,1.16842,-40.6224
128.2081599,0.07812459,-0.2161208,0.05739574,-0.001409371,-0.0229134,0.9902552,15.30647,0.8036213,-40.18806
128.2182393,0.01637088,-0.03677072,-0.06462038,-0.002851,-0.01999398,0.9946535,15.30647,0.8036213,-40.18806
128.2283182,0.01631165,0.02294956,-0.1256262,0.000516528,-0.0195242,0.9922207,15.30647,0.8036213,-40.18806
128.2383976,0.01632983,0.08259483,-0.003562725,-0.005752551,-0.01904363,0.9927151,15.30647,0.8036213,-40.18806
128.248477,0.01627065,-0.09651256,0.05739461,-0.001423316,-0.01857913,0.9893082,15.30647,0.8036213,-40.18806
128.2585568,-0.1069643,0.02305075,-0.06462151,-0.003311868,-0.02722212,0.9955832,15.30285,0.8035574,-40.6257
128.2686358,0.0777114,0.02311563,0.3016176,4.25E-05,-0.01999182,0.9946513,15.30285,0.8035574,-40.6257
128.2787151,0.2007316,0.02304905,-0.003563774,-0.001887124,-0.02193426,0.9926946,15.30285,0.8035574,-40.6257
128.2887945,0.01599618,-0.09649706,0.05737439,-0.001387519,-0.02432117,0.9965727,15.30285,0.8035574,-40.6257
128.2988734,0.07759303,-0.275736,0.05749399,-0.003795507,-0.02286122,0.9990164,15.30285,0.8035574,-40.6257
128.3089528,-0.1071231,-0.09642355,-0.00368441,0.003421331,-0.02337706,0.9926817,15.30285,0.8035574,-40.6257
128.3165121,0.07763515,-0.03663982,-0.06469128,-0.001384108,-0.02237417,0.9995041,15.30285,0.8035574,-40.6257
128.326591,-0.04546411,0.08282955,-0.003618857,-0.000921849,-0.01950729,0.9951416,15.30285,0.8035574,-40.6257
128.3366704,0.01611321,0.02312646,-0.1867412,-0.005258836,-0.02241303,0.9936674,15.30285,0.8035574,-40.6257
128.3467503,0.200847,0.08282784,-0.003533056,-0.00334069,-0.02146509,0.9907521,15.30285,0.8035574,-40.6257
128.3568296,0.1392099,-0.1563105,-0.003528612,-0.002851778,-0.02242023,0.9922057,16.03714,1.533218,-41.05674
128.3669086,0.07765022,0.08288261,-0.06457285,0.002932885,-0.02096616,0.9926968,16.03714,1.533218,-41.05674
128.3769879,0.01597443,0.02306684,-0.003462228,-0.002859059,-0.01904147,0.9927129,16.03714,1.533218,-41.05674
128.3870673,0.01603171,0.02294404,0.1185628,-0.001411539,-0.0209784,0.99124,16.03714,1.533218,-41.05674
128.3971462,-0.045586,0.1423948,-0.1255892,-0.003842463,-0.01714317,0.987859,16.03714,1.533218,-41.05674
128.4072256,-0.04556744,0.08254188,-0.003659933,-0.005756425,-0.01808213,0.9922342,15.66818,1.168356,-41.06004
128.417305,-0.04556824,-0.03681623,0.1794332,-0.000911623,-0.0223948,0.9960973,15.66818,1.168356,-41.06004
128.4273839,0.01602857,0.02292291,-0.1258247,-0.001389376,-0.02141566,0.9985368,15.66818,1.168356,-41.06004
128.4374633,0.01596975,-0.09652919,0.118413,4.39E-05,-0.01998882,0.9951379,15.66818,1.168356,-41.06004
128.4475422,-0.04562852,-0.09648301,-0.1257579,-0.004300386,-0.02388006,0.9902515,15.66818,1.168356,-41.06004
128.4576216,0.01585228,-0.1562423,-0.0037326,-0.000443474,-0.01854542,0.9946604,15.29674,1.174134,-41.06185
128.4677014,0.07748798,0.2022614,-0.003766245,0.000510641,-0.01614244,0.9932145,15.29674,1.174134,-41.06185
128.4777808,-0.1072087,0.2021387,-0.003761515,0.002471555,-0.02528579,0.9960771,15.29674,1.174134,-41.06185
128.4878597,-0.2918861,-0.03686801,0.05731104,-0.002369063,-0.02096412,0.9936739,15.29674,1.174134,-41.06185
128.4979391,0.1391221,-0.1563013,-0.06476247,-0.001885729,-0.02193126,0.9931812,15.29674,1.174134,-41.06185
128.5080185,-0.1687698,-0.0963558,-0.003824117,-0.002841547,-0.02094349,0.9970808,15.29788,1.544838,-40.62272
128.5180974,0.01598354,-0.155984,-0.1259359,-0.002357286,-0.02336338,0.9956059,15.29788,1.544838,-40.62272
128.5281768,-0.2303302,0.1428641,-0.003699491,-0.000440227,-0.0258122,0.9892635,15.29788,1.544838,-40.62272
128.5382562,0.07763765,0.02329884,0.1183258,-0.002374491,-0.02485513,0.9882976,15.29788,1.544838,-40.62272
128.5483351,-0.1071366,0.1428242,-0.06485385,0.00390358,-0.0233767,0.9926814,15.29788,1.544838,-40.62272
128.5584145,0.07769402,0.02327786,-0.003762055,-0.00189983,-0.01808225,0.9917446,15.67295,1.539124,-40.18327
128.5684934,0.07773179,0.2622454,-0.003795682,0.001007301,-0.0190206,0.9956297,15.67295,1.539124,-40.18327
128.5785728,0.07765348,0.08279978,0.0572386,-0.000446731,-0.02000717,0.9922185,15.67295,1.539124,-40.18327
128.5886526,0.01609372,-0.1562071,-0.003901125,-0.001412468,-0.01952564,0.9922221,15.67295,1.539124,-40.18327
128.598732,0.01605417,-0.09639312,-0.003915392,6.39E-05,-0.02285534,0.9995,15.67295,1.539124,-40.18327
128.6088109,0.2007881,0.0828629,-0.06495916,3.77E-05,-0.02194182,0.9912331,16.04439,1.533346,-40.18145
128.6188903,-0.04558371,0.02304715,0.05704728,-0.002859059,-0.01904147,0.9927129,16.04439,1.533346,-40.18145
128.6289697,0.01609046,0.02311201,-0.06498759,-0.003338056,-0.02194434,0.9912357,16.04439,1.533346,-40.18145
128.6390486,-0.1070669,-0.09641539,-0.06490599,-0.001405031,-0.02241915,0.9922046,16.04439,1.533346,-40.18145
128.6466079,0.01620981,-0.03651906,-0.003834484,-0.001888519,-0.02193726,0.9922079,16.04439,1.533346,-40.18145
128.6566873,-0.1069284,0.02321969,-0.003963848,4.85E-05,-0.02725259,0.9902277,15.66818,1.168356,-41.06004
128.6667666,-0.04531254,-0.03655867,-0.06496922,0.001487067,-0.02241999,0.9917157,15.66818,1.168356,-41.06004
128.6768465,0.0163033,0.1426973,0.1180476,4.34E-05,-0.02144457,0.9936692,15.66818,1.168356,-41.06004
128.6869254,0.07782239,-0.09627228,0.05692726,-0.003820615,-0.0229152,0.990257,15.66818,1.168356,-41.06004
128.6970048,0.3241343,-0.0961889,-0.06510746,-0.000925883,-0.02339529,0.9902518,15.66818,1.168356,-41.06004
128.7070837,-0.1686474,-0.1559111,-0.004111188,-0.004782786,-0.02000142,0.9936817,15.29788,1.544838,-40.62272
128.7171631,-0.04535643,0.1429181,-0.00412518,0.001477151,-0.01856198,0.9917392,15.29788,1.544838,-40.62272
128.7272425,0.1394159,0.14287,-0.06516867,3.74E-05,-0.02291232,0.990254,15.29788,1.544838,-40.62272
128.7373214,-0.04539726,-0.03623801,0.1179059,-0.004761866,-0.02432069,0.9970617,15.29788,1.544838,-40.62272
128.7474008,-0.1685934,0.08319331,-0.06517742,0.00245451,-0.02192802,0.9931778,15.30037,1.174198,-40.62421
128.7574801,-0.1070161,0.2025872,0.1179355,-0.003339602,-0.01806833,0.994179,15.30037,1.174198,-40.62421
128.7675591,-0.04541953,0.02329158,-0.06528202,0.00436212,-0.01906307,0.9883277,15.30037,1.174198,-40.62421
128.7776384,0.0776973,-0.1560416,0.1788414,-0.000445336,-0.02000418,0.9927052,15.30037,1.174198,-40.62421
128.7877178,-0.107077,-0.09609638,0.05665355,-0.000941685,-0.01615552,0.9912689,15.30037,1.174198,-40.62421
128.7977977,-0.04534494,0.02337259,-0.06534246,-0.000447042,-0.02097768,0.9912393,14.92282,1.550552,-41.06217
